"X","Unnamed..0","coordinatorCountry","countryName","coordinator","totalCost","latitude","longitude","startDate","endDate","status","uni_lat","uni_lng","startYear","startMonth","startDay","endYear","endMonth","endDay"
18504,18505,"UK","United Kingdom","UNIVERSITY OF SOUTHAMPTON",1475171,54.75844,-2.69531,2016-05-01,2021-04-30,"SIGNED",50.9614912,-1.4252228,2016,5,1,2021,4,30
18505,18506,"UK","United Kingdom","THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",195454.8,54.75844,-2.69531,2019-03-01,2021-02-28,"SIGNED",52.2042666,0.1149085,2019,3,1,2021,2,28
18506,18507,"UK","United Kingdom","UNIVERSITY OF BRISTOL",3897006.48,54.75844,-2.69531,2016-04-01,2020-03-31,"SIGNED",51.4584172,-2.6029792,2016,4,1,2020,3,31
18507,18508,"UK","United Kingdom","DENIS FERRANTI METERS LIMITED",1411687.5,54.75844,-2.69531,2017-03-01,2022-08-31,"SIGNED",53.2159832,-4.1432913,2017,3,1,2022,8,31
18508,18509,"UK","United Kingdom","UNIVERSITY OF LEEDS",195454.8,54.75844,-2.69531,2017-03-01,2019-02-28,"SIGNED",53.8066815,-1.5550328,2017,3,1,2019,2,28
18509,18510,"UK","United Kingdom","IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE",183454.8,54.75844,-2.69531,2015-05-01,2017-04-30,"SIGNED",51.4987997,-0.1748772,2015,5,1,2017,4,30
18510,18511,"UK","United Kingdom","THE UNIVERSITY OF MANCHESTER",2070093,54.75844,-2.69531,2018-05-01,2023-04-30,"SIGNED",53.4668498,-2.2338837,2018,5,1,2023,4,30
18511,18512,"UK","United Kingdom","THE UNIVERSITY OF NOTTINGHAM",183454.8,54.75844,-2.69531,2018-02-25,2020-02-24,"SIGNED",52.938636,-1.1951582,2018,2,25,2020,2,24
18512,18513,"UK","United Kingdom","THE UNIVERSITY OF NOTTINGHAM",183454.8,54.75844,-2.69531,2018-04-01,2020-03-31,"SIGNED",52.938636,-1.1951582,2018,4,1,2020,3,31
18513,18514,"UK","United Kingdom","RECYCLING TECHNOLOGIES LTD.",71429,54.75844,-2.69531,2015-06-01,2015-10-31,"SIGNED",54.75844,-2.69531,2015,6,1,2015,10,31
18514,18515,"UK","United Kingdom","THE UNIVERSITY OF WARWICK",1965113.75,54.75844,-2.69531,2017-04-01,2022-03-31,"SIGNED",52.3792525,-1.5614704,2017,4,1,2022,3,31
18515,18516,"UK","United Kingdom","BANGOR UNIVERSITY",1500000,54.75844,-2.69531,2017-04-01,2022-03-31,"SIGNED",53.2295205,-4.1299873,2017,4,1,2022,3,31
18516,18517,"UK","United Kingdom","THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",183454.8,54.75844,-2.69531,2015-05-01,2017-04-30,"SIGNED",52.2042666,0.1149085,2015,5,1,2017,4,30
18517,18518,"UK","United Kingdom","UNIVERSITY COLLEGE LONDON",195454.8,54.75844,-2.69531,2018-10-01,2020-09-30,"SIGNED",51.5245592,-0.1340401,2018,10,1,2020,9,30
18518,18519,"UK","United Kingdom","THE FRANCIS CRICK INSTITUTE LIMITED",183454.8,54.75844,-2.69531,2017-03-01,2019-02-28,"SIGNED",51.5316498,-0.1287454,2017,3,1,2019,2,28
18519,18520,"UK","United Kingdom","THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",1496345,54.75844,-2.69531,2015-09-01,2020-08-31,"SIGNED",52.2042666,0.1149085,2015,9,1,2020,8,31
18520,18521,"UK","United Kingdom","ASTON UNIVERSITY",183454.8,54.75844,-2.69531,2018-01-15,2020-01-14,"SIGNED",52.4868584,-1.8882174,2018,1,15,2020,1,14
18521,18522,"UK","United Kingdom","QUEEN MARY UNIVERSITY OF LONDON",183454.8,54.75844,-2.69531,2018-09-01,2020-08-31,"SIGNED",51.5240671,-0.0403745,2018,9,1,2020,8,31
18522,18523,"UK","United Kingdom","ROYAL HOLLOWAY AND BEDFORD NEW COLLEGE",10133683.75,54.75844,-2.69531,2018-06-01,2023-05-31,"SIGNED",51.425673,-0.5630625,2018,6,1,2023,5,31
18523,18524,"UK","United Kingdom","UNIVERSITY OF LEEDS",183454.8,54.75844,-2.69531,2017-05-01,2019-04-30,"SIGNED",53.8066815,-1.5550328,2017,5,1,2019,4,30
18524,18525,"UK","United Kingdom","UNIVERSITY OF STRATHCLYDE",859500,54.75844,-2.69531,2017-01-01,2020-12-31,"SIGNED",55.862122,-4.2422851,2017,1,1,2020,12,31
18525,18526,"UK","United Kingdom","UNIVERSITY COLLEGE LONDON",139454,54.75844,-2.69531,2015-11-01,2017-04-30,"CLOSED",51.5245592,-0.1340401,2015,11,1,2017,4,30
18526,18527,"UK","United Kingdom","BIRKBECK COLLEGE - UNIVERSITY OF LONDON",1342368,54.75844,-2.69531,2016-11-01,2020-10-31,"SIGNED",51.521975,-0.130462,2016,11,1,2020,10,31
18527,18528,"UK","United Kingdom","UNIVERSITY OF SOUTHAMPTON",195454.8,54.75844,-2.69531,2016-05-01,2019-01-01,"TERMINATED",50.9614912,-1.4252228,2016,5,1,2019,1,1
18528,18529,"UK","United Kingdom","UNIVERSITY OF BRISTOL",195454.8,54.75844,-2.69531,2017-12-01,2019-11-30,"SIGNED",51.4584172,-2.6029792,2017,12,1,2019,11,30
18529,18530,"UK","United Kingdom","CARDIFF UNIVERSITY",183454.8,54.75844,-2.69531,2016-10-06,2018-10-05,"SIGNED",51.4866271,-3.1788641,2016,10,6,2018,10,5
18530,18531,"UK","United Kingdom","UNIVERSITY COLLEGE LONDON",195454.8,54.75844,-2.69531,2018-09-15,2020-09-14,"SIGNED",51.5245592,-0.1340401,2018,9,15,2020,9,14
18531,18532,"UK","United Kingdom","THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",2208618.75,54.75844,-2.69531,2017-09-01,2022-08-31,"SIGNED",52.2042666,0.1149085,2017,9,1,2022,8,31
18532,18533,"UK","United Kingdom","THE UNIVERSITY OF EXETER",99581.66,54.75844,-2.69531,2018-10-01,2020-01-31,"SIGNED",50.7371369,-3.5351475,2018,10,1,2020,1,31
18533,18534,"UK","United Kingdom","THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",183454.8,54.75844,-2.69531,2016-03-01,2018-02-28,"SIGNED",52.2042666,0.1149085,2016,3,1,2018,2,28
18534,18535,"UK","United Kingdom","LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE",1508821.75,54.75844,-2.69531,2015-09-01,2020-08-31,"SIGNED",51.5144388,-0.1164513,2015,9,1,2020,8,31
18535,18536,"UK","United Kingdom","IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE",1334616,54.75844,-2.69531,2017-03-01,2022-02-28,"SIGNED",51.4987997,-0.1748772,2017,3,1,2022,2,28
18536,18537,"UK","United Kingdom","STAFFORDSHIRE UNIVERSITY",183454.8,54.75844,-2.69531,2017-03-01,2019-02-28,"SIGNED",53.0090658,-2.1761383,2017,3,1,2019,2,28
18537,18538,"UK","United Kingdom","THE UNIVERSITY COURT OF THE UNIVERSITY OF ST ANDREWS",195454.8,54.75844,-2.69531,2016-07-01,2018-06-30,"SIGNED",54.75844,-2.69531,2016,7,1,2018,6,30
18538,18539,"UK","United Kingdom","IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE",146929,54.75844,-2.69531,2015-12-01,2017-05-31,"SIGNED",51.4987997,-0.1748772,2015,12,1,2017,5,31
18539,18540,"UK","United Kingdom","CROWD ANALYTICS LTD",71429,54.75844,-2.69531,2016-03-01,2016-08-31,"SIGNED",54.75844,-2.69531,2016,3,1,2016,8,31
18540,18541,"UK","United Kingdom","THE UNIVERSITY OF MANCHESTER",2494328.75,54.75844,-2.69531,2016-09-01,2021-08-31,"SIGNED",53.4668498,-2.2338837,2016,9,1,2021,8,31
18541,18542,"UK","United Kingdom","UNIVERSITY OF LEEDS",3925220.4,54.75844,-2.69531,2018-01-01,2021-12-31,"SIGNED",53.8066815,-1.5550328,2018,1,1,2021,12,31
18542,18543,"UK","United Kingdom","THE UNIVERSITY OF BIRMINGHAM",183454.8,54.75844,-2.69531,2019-09-01,2021-08-31,"SIGNED",52.4508168,-1.9305135,2019,9,1,2021,8,31
18543,18544,"UK","United Kingdom","QUEEN MARY UNIVERSITY OF LONDON",2415633.75,54.75844,-2.69531,2018-04-01,2021-03-31,"SIGNED",51.5240671,-0.0403745,2018,4,1,2021,3,31
18544,18545,"UK","United Kingdom","THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",195454.8,54.75844,-2.69531,2016-06-01,2018-05-31,"SIGNED",52.2042666,0.1149085,2016,6,1,2018,5,31
18545,18546,"UK","United Kingdom","UNIVERSITY OF BRISTOL",195454.8,54.75844,-2.69531,2018-05-01,2020-04-30,"SIGNED",51.4584172,-2.6029792,2018,5,1,2020,4,30
18546,18547,"UK","United Kingdom","THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",149963,54.75844,-2.69531,2017-07-01,2018-12-31,"SIGNED",52.2042666,0.1149085,2017,7,1,2018,12,31
18547,18548,"UK","United Kingdom","THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",183454.8,54.75844,-2.69531,2016-05-01,2018-04-30,"SIGNED",52.2042666,0.1149085,2016,5,1,2018,4,30
18548,18549,"UK","United Kingdom","THE UNIVERSITY OF STIRLING",1780453.5,54.75844,-2.69531,2015-09-01,2020-08-31,"SIGNED",56.1454119,-3.9205713,2015,9,1,2020,8,31
18549,18550,"UK","United Kingdom","BLENDOLOGY LIMITED",71429,54.75844,-2.69531,2015-12-01,2016-02-29,"SIGNED",54.75844,-2.69531,2015,12,1,2016,2,29
18550,18551,"UK","United Kingdom","THE UNIVERSITY OF NOTTINGHAM",3878757,54.75844,-2.69531,2016-03-01,2020-02-29,"SIGNED",52.938636,-1.1951582,2016,3,1,2020,2,29
18551,18552,"UK","United Kingdom","UNIVERSITY OF NEWCASTLE UPON TYNE",1405000,54.75844,-2.69531,2015-12-01,2020-11-30,"SIGNED",54.9791871,-1.6146608,2015,12,1,2020,11,30
18552,18553,"UK","United Kingdom","CYDAR LIMITED",71429,54.75844,-2.69531,2015-05-01,2015-10-31,"SIGNED",52.125429,0.0365148,2015,5,1,2015,10,31
18553,18554,"UK","United Kingdom","CIRCUIT ENGINEERING MARKETING COMPANY LIMITED",71429,54.75844,-2.69531,2016-03-01,2016-05-31,"SIGNED",54.75844,-2.69531,2016,3,1,2016,5,31
18554,18555,"UK","United Kingdom","CALIX (EUROPE) LIMITED",20770635,54.75844,-2.69531,2016-01-01,2020-12-31,"SIGNED",51.246724,1.1164212,2016,1,1,2020,12,31
18555,18556,"UK","United Kingdom","UNIVERSITY OF BRISTOL",195454.8,54.75844,-2.69531,2015-04-01,2017-03-31,"CLOSED",51.4584172,-2.6029792,2015,4,1,2017,3,31
18556,18557,"UK","United Kingdom","THE UNIVERSITY OF WARWICK",1496439,54.75844,-2.69531,2015-06-01,2020-05-31,"SIGNED",52.3792525,-1.5614704,2015,6,1,2020,5,31
18557,18558,"UK","United Kingdom","UNIVERSITY OF YORK",195454.8,54.75844,-2.69531,2018-09-01,2020-08-31,"SIGNED",53.9455334,-1.0561667,2018,9,1,2020,8,31
18558,18559,"UK","United Kingdom","UNIVERSITY OF BRISTOL",2499597,54.75844,-2.69531,2018-05-01,2023-04-30,"SIGNED",51.4584172,-2.6029792,2018,5,1,2023,4,30
18559,18560,"UK","United Kingdom","ETHER NDE LIMITED",71429,54.75844,-2.69531,2017-03-01,2017-08-31,"SIGNED",51.746695,-0.302441,2017,3,1,2017,8,31
18560,18561,"UK","United Kingdom","UNIVERSITY COLLEGE LONDON",2e+06,54.75844,-2.69531,2015-09-01,2020-08-31,"SIGNED",51.5245592,-0.1340401,2015,9,1,2020,8,31
18561,18562,"UK","United Kingdom","THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",149983,54.75844,-2.69531,2016-01-01,2017-06-30,"SIGNED",51.7548164,-1.2543668,2016,1,1,2017,6,30
18562,18563,"UK","United Kingdom","UNIVERSITY OF WOLVERHAMPTON",195454.8,54.75844,-2.69531,2018-07-30,2020-07-29,"SIGNED",52.588177,-2.1274393,2018,7,30,2020,7,29
18563,18564,"UK","United Kingdom","THE SAINSBURY LABORATORY",183454.8,54.75844,-2.69531,2016-02-01,2018-01-31,"TERMINATED",52.6223271,1.2228161,2016,2,1,2018,1,31
18564,18565,"UK","United Kingdom","THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",195454.8,54.75844,-2.69531,2017-09-01,2019-08-31,"TERMINATED",51.7548164,-1.2543668,2017,9,1,2019,8,31
18565,18566,"UK","United Kingdom","THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",183454.8,54.75844,-2.69531,2017-07-03,2019-07-02,"SIGNED",52.2042666,0.1149085,2017,7,3,2019,7,2
18566,18567,"UK","United Kingdom","POLICE AND CRIME COMMISSIONER FOR WEST YORKSHIRE",4538120,54.75844,-2.69531,2015-05-01,2018-04-30,"SIGNED",53.6801196,-1.5009869,2015,5,1,2018,4,30
18567,18568,"UK","United Kingdom","THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",1996325,54.75844,-2.69531,2018-06-01,2023-05-31,"SIGNED",51.7548164,-1.2543668,2018,6,1,2023,5,31
18568,18569,"UK","United Kingdom","POWERVAULT LTD",71429,54.75844,-2.69531,2016-12-01,2017-03-31,"SIGNED",51.5066135,-0.0964999,2016,12,1,2017,3,31
18569,18570,"UK","United Kingdom","THE UNIVERSITY OF WARWICK",1386859,54.75844,-2.69531,2015-12-01,2020-11-30,"SIGNED",52.3792525,-1.5614704,2015,12,1,2020,11,30
18570,18571,"UK","United Kingdom","THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",195454.8,54.75844,-2.69531,2015-09-01,2017-08-31,"SIGNED",51.7548164,-1.2543668,2015,9,1,2017,8,31
18571,18572,"UK","United Kingdom","THE EUROPEAN MARINE ENERGY CENTRE LIMITED",3469065,54.75844,-2.69531,2017-01-01,2018-06-30,"SIGNED",54.75844,-2.69531,2017,1,1,2018,6,30
18572,18573,"UK","United Kingdom","THE UNIVERSITY OF BIRMINGHAM",183454.8,54.75844,-2.69531,2018-02-01,2020-01-31,"CLOSED",52.4508168,-1.9305135,2018,2,1,2020,1,31
18573,18574,"UK","United Kingdom","THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",3234789,54.75844,-2.69531,2016-09-01,2021-08-31,"SIGNED",51.7548164,-1.2543668,2016,9,1,2021,8,31
18574,18575,"UK","United Kingdom","QUEEN MARY UNIVERSITY OF LONDON",183454.8,54.75844,-2.69531,2015-07-01,NA,"TERMINATED",51.5240671,-0.0403745,2015,7,1,NA,NA,NA
18575,18576,"UK","United Kingdom","ASTON UNIVERSITY",183454.8,54.75844,-2.69531,2016-09-14,2018-09-13,"SIGNED",52.4868584,-1.8882174,2016,9,14,2018,9,13
18576,18577,"UK","United Kingdom","CARDIFF UNIVERSITY",1451656,54.75844,-2.69531,2015-05-01,2020-04-30,"SIGNED",51.4866271,-3.1788641,2015,5,1,2020,4,30
18577,18578,"UK","United Kingdom","UNIVERSITY COLLEGE LONDON",1499998,54.75844,-2.69531,2018-02-01,2023-01-31,"SIGNED",51.5245592,-0.1340401,2018,2,1,2023,1,31
18578,18579,"UK","United Kingdom","UNIVERSITY OF LEEDS",195454.8,54.75844,-2.69531,2018-09-10,2020-09-09,"SIGNED",53.8066815,-1.5550328,2018,9,10,2020,9,9
18579,18580,"UK","United Kingdom","UNIVERSITY COLLEGE LONDON",183454.8,54.75844,-2.69531,2018-10-01,2020-09-30,"SIGNED",51.5245592,-0.1340401,2018,10,1,2020,9,30
18580,18581,"UK","United Kingdom","THE UNIVERSITY OF NOTTINGHAM",180277.22,54.75844,-2.69531,2015-10-01,2018-01-23,"SIGNED",52.938636,-1.1951582,2015,10,1,2018,1,23
18581,18582,"UK","United Kingdom","THE UNIVERSITY OF BIRMINGHAM",3835764.36,54.75844,-2.69531,2016-01-01,2019-12-31,"SIGNED",52.4508168,-1.9305135,2016,1,1,2019,12,31
18582,18583,"UK","United Kingdom","IN2 SEARCH INTERFACES DEVELOPMENT LIMITED",981875,54.75844,-2.69531,2017-01-01,2018-06-30,"SIGNED",55.9580378,-3.1869404,2017,1,1,2018,6,30
18583,18584,"UK","United Kingdom","THE UNIVERSITY OF BIRMINGHAM",274500,54.75844,-2.69531,2015-06-01,2018-05-31,"SIGNED",52.4508168,-1.9305135,2015,6,1,2018,5,31
18584,18585,"UK","United Kingdom","X/OPEN COMPANY LIMITED",6065267.25,54.75844,-2.69531,2016-06-01,2019-05-31,"SIGNED",54.75844,-2.69531,2016,6,1,2019,5,31
18585,18586,"UK","United Kingdom","IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE",1975829,54.75844,-2.69531,2017-05-01,2022-04-30,"SIGNED",51.4987997,-0.1748772,2017,5,1,2022,4,30
18586,18587,"UK","United Kingdom","THE UNIVERSITY OF BIRMINGHAM",4271481.25,54.75844,-2.69531,2016-10-01,2019-09-30,"SIGNED",52.4508168,-1.9305135,2016,10,1,2019,9,30
18587,18588,"UK","United Kingdom","THE UNIVERSITY OF MANCHESTER",183454.8,54.75844,-2.69531,2017-02-01,2019-01-31,"SIGNED",53.4668498,-2.2338837,2017,2,1,2019,1,31
18588,18589,"UK","United Kingdom","THE UNIVERSITY COURT OF THE UNIVERSITY OF ST ANDREWS",2e+06,54.75844,-2.69531,2015-10-01,2020-09-30,"SIGNED",54.75844,-2.69531,2015,10,1,2020,9,30
18589,18590,"UK","United Kingdom","THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",195454.8,54.75844,-2.69531,2016-03-01,2018-04-17,"SIGNED",52.2042666,0.1149085,2016,3,1,2018,4,17
18590,18591,"UK","United Kingdom","THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",183454.8,54.75844,-2.69531,2018-05-01,2020-04-30,"SIGNED",52.2042666,0.1149085,2018,5,1,2020,4,30
18591,18592,"UK","United Kingdom","THE UNIVERSITY OF EDINBURGH",195454.8,54.75844,-2.69531,2017-01-01,2018-12-31,"TERMINATED",55.9445158,-3.1892413,2017,1,1,2018,12,31
18592,18593,"UK","United Kingdom","ROYAL HOLLOWAY AND BEDFORD NEW COLLEGE",195454.8,54.75844,-2.69531,2016-05-01,2018-04-30,"SIGNED",51.425673,-0.5630625,2016,5,1,2018,4,30
18593,18594,"UK","United Kingdom","HS MARSTON AEROSPACE LIMITED",472890,54.75844,-2.69531,2018-02-01,2020-12-31,"SIGNED",52.6301613,-2.1344286,2018,2,1,2020,12,31
18594,18595,"UK","United Kingdom","THE UNIVERSITY OF MANCHESTER",5063361.25,54.75844,-2.69531,2017-01-01,2020-12-31,"SIGNED",53.4668498,-2.2338837,2017,1,1,2020,12,31
18595,18596,"UK","United Kingdom","THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",183454.8,54.75844,-2.69531,2016-11-01,2018-10-31,"SIGNED",52.2042666,0.1149085,2016,11,1,2018,10,31
18596,18597,"UK","United Kingdom","IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE",1499292,54.75844,-2.69531,2018-02-01,2023-01-31,"SIGNED",51.4987997,-0.1748772,2018,2,1,2023,1,31
18597,18598,"UK","United Kingdom","UNIVERSITY COLLEGE LONDON",183454.8,54.75844,-2.69531,2018-09-01,2020-08-31,"SIGNED",51.5245592,-0.1340401,2018,9,1,2020,8,31
18598,18599,"UK","United Kingdom","THE UNIVERSITY OF WARWICK",195454.8,54.75844,-2.69531,2018-09-03,2020-09-02,"SIGNED",52.3792525,-1.5614704,2018,9,3,2020,9,2
18599,18600,"UK","United Kingdom","THE UNIVERSITY OF BIRMINGHAM",183454.8,54.75844,-2.69531,2015-09-01,2018-08-15,"SIGNED",52.4508168,-1.9305135,2015,9,1,2018,8,15
18600,18601,"UK","United Kingdom","UNIVERSITY OF DUNDEE",3348480,54.75844,-2.69531,2015-11-01,2020-10-31,"TERMINATED",56.4582447,-2.9821428,2015,11,1,2020,10,31
18601,18602,"UK","United Kingdom","UNIVERSITY COLLEGE LONDON",183454.8,54.75844,-2.69531,2016-03-17,2018-03-16,"SIGNED",51.5245592,-0.1340401,2016,3,17,2018,3,16
18602,18603,"UK","United Kingdom","THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",150000,54.75844,-2.69531,2018-04-01,2019-09-30,"SIGNED",52.2042666,0.1149085,2018,4,1,2019,9,30
18603,18604,"UK","United Kingdom","PLYMOUTH MARINE LABORATORY",195454.8,54.75844,-2.69531,2016-06-13,2018-06-12,"SIGNED",50.3660786,-4.14782,2016,6,13,2018,6,12
18604,18605,"UK","United Kingdom","THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",183454.8,54.75844,-2.69531,2017-09-04,2019-09-03,"SIGNED",51.7548164,-1.2543668,2017,9,4,2019,9,3
18605,18606,"UK","United Kingdom","THE UNIVERSITY OF MANCHESTER",6868286.25,54.75844,-2.69531,2016-01-01,2020-12-31,"SIGNED",53.4668498,-2.2338837,2016,1,1,2020,12,31
18606,18607,"UK","United Kingdom","THE UNIVERSITY OF BIRMINGHAM",183454.8,54.75844,-2.69531,2017-02-01,2019-03-14,"SIGNED",52.4508168,-1.9305135,2017,2,1,2019,3,14
18607,18608,"UK","United Kingdom","THE UNIVERSITY OF NOTTINGHAM",149912,54.75844,-2.69531,2017-12-01,2019-05-31,"SIGNED",52.938636,-1.1951582,2017,12,1,2019,5,31
18608,18609,"UK","United Kingdom","THE UNIVERSITY OF NOTTINGHAM",195454.8,54.75844,-2.69531,2016-05-01,2018-11-30,"SIGNED",52.938636,-1.1951582,2016,5,1,2018,11,30
18609,18610,"UK","United Kingdom","UNIVERSITY OF BRISTOL",195454.8,54.75844,-2.69531,2015-09-01,2017-08-31,"CLOSED",51.4584172,-2.6029792,2015,9,1,2017,8,31
18610,18611,"UK","United Kingdom","CAREERS RESEARCH AND ADVISORY CENTRE (CRAC) LIMITED (THE)",814737.5,54.75844,-2.69531,2016-05-01,2018-04-30,"SIGNED",54.75844,-2.69531,2016,5,1,2018,4,30
18611,18612,"UK","United Kingdom","THE FRANCIS CRICK INSTITUTE LIMITED",183454.8,54.75844,-2.69531,2018-01-01,2020-01-07,"SIGNED",51.5316498,-0.1287454,2018,1,1,2020,1,7
18612,18613,"UK","United Kingdom","THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",149949,54.75844,-2.69531,2015-10-01,2017-03-31,"SIGNED",52.2042666,0.1149085,2015,10,1,2017,3,31
18613,18614,"UK","United Kingdom","HERIOT-WATT UNIVERSITY",1999407,54.75844,-2.69531,2015-07-01,2020-06-30,"SIGNED",55.9096602,-3.3203494,2015,7,1,2020,6,30
18614,18615,"UK","United Kingdom","IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE",1500000,54.75844,-2.69531,2016-06-01,2021-05-31,"SIGNED",51.4987997,-0.1748772,2016,6,1,2021,5,31
18615,18616,"UK","United Kingdom","UNIVERSITY OF YORK",183454.8,54.75844,-2.69531,2015-06-01,2017-05-31,"SIGNED",53.9455334,-1.0561667,2015,6,1,2017,5,31
18616,18617,"UK","United Kingdom","UNIVERSITY COLLEGE LONDON",195454.8,54.75844,-2.69531,2016-09-01,2018-08-31,"SIGNED",51.5245592,-0.1340401,2016,9,1,2018,8,31
18617,18618,"UK","United Kingdom","THE UNIVERSITY OF READING",4981752.5,54.75844,-2.69531,2016-09-01,2019-08-31,"SIGNED",51.4414205,-0.9418157,2016,9,1,2019,8,31
18618,18619,"UK","United Kingdom","THE UNIVERSITY OF WARWICK",1987299.25,54.75844,-2.69531,2017-04-01,2022-03-31,"SIGNED",52.3792525,-1.5614704,2017,4,1,2022,3,31
18619,18620,"UK","United Kingdom","THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",1499985,54.75844,-2.69531,2015-07-01,2020-06-30,"SIGNED",51.7548164,-1.2543668,2015,7,1,2020,6,30
18620,18621,"UK","United Kingdom","THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",1998375,54.75844,-2.69531,2015-04-01,2020-03-31,"SIGNED",51.7548164,-1.2543668,2015,4,1,2020,3,31
18621,18622,"UK","United Kingdom","THE UNIVERSITY OF NOTTINGHAM",2949318.76,54.75844,-2.69531,2015-01-01,2017-12-31,"SIGNED",52.938636,-1.1951582,2015,1,1,2017,12,31
18622,18623,"UK","United Kingdom","UNIVERSITY OF BRISTOL",183454.8,54.75844,-2.69531,2017-07-27,2019-07-26,"SIGNED",51.4584172,-2.6029792,2017,7,27,2019,7,26
18623,18624,"UK","United Kingdom","THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",183454.8,54.75844,-2.69531,2017-06-21,2019-06-20,"SIGNED",51.7548164,-1.2543668,2017,6,21,2019,6,20
18624,18625,"UK","United Kingdom","THE UNIVERSITY OF EDINBURGH",195454.8,54.75844,-2.69531,2016-09-01,2018-08-31,"SIGNED",55.9445158,-3.1892413,2016,9,1,2018,8,31
18625,18626,"UK","United Kingdom","THE UNIVERSITY OF READING",5497798.75,54.75844,-2.69531,2015-03-01,2019-02-28,"SIGNED",51.4414205,-0.9418157,2015,3,1,2019,2,28
18626,18627,"UK","United Kingdom","THE UNIVERSITY OF EDINBURGH",183454.8,54.75844,-2.69531,2016-01-01,2017-12-31,"SIGNED",55.9445158,-3.1892413,2016,1,1,2017,12,31
18627,18628,"UK","United Kingdom","FOUR04 PACKAGING LIMITED",71429,54.75844,-2.69531,2017-06-01,2017-11-30,"CLOSED",52.9152749,-1.4302906,2017,6,1,2017,11,30
18628,18629,"UK","United Kingdom","UNIVERSITY OF GLASGOW",255349.8,54.75844,-2.69531,2016-01-01,2018-12-31,"SIGNED",55.8721211,-4.2882005,2016,1,1,2018,12,31
18629,18630,"UK","United Kingdom","THE UNIVERSITY OF EXETER",1648265,54.75844,-2.69531,2015-07-01,2020-06-30,"SIGNED",50.7371369,-3.5351475,2015,7,1,2020,6,30
18630,18631,"UK","United Kingdom","QUEEN MARY UNIVERSITY OF LONDON",183454.8,54.75844,-2.69531,2016-06-01,2018-05-31,"SIGNED",51.5240671,-0.0403745,2016,6,1,2018,5,31
18631,18632,"UK","United Kingdom","THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",9106235.38,54.75844,-2.69531,2016-04-01,2020-03-31,"SIGNED",52.2042666,0.1149085,2016,4,1,2020,3,31
18632,18633,"UK","United Kingdom","THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",195454.8,54.75844,-2.69531,2017-09-01,2019-08-31,"SIGNED",52.2042666,0.1149085,2017,9,1,2019,8,31
18633,18634,"UK","United Kingdom","THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",99775,54.75844,-2.69531,2017-06-01,2018-05-31,"SIGNED",51.7548164,-1.2543668,2017,6,1,2018,5,31
