document;term;count;rank;Title
815;stacks;0,041794384;3;Reversible Solid Oxide Electrolyser (rSOC) for resilient energy systems
815;cell;0,038257441;4;Reversible Solid Oxide Electrolyser (rSOC) for resilient energy systems
815;operation;0,037962275;5;Reversible Solid Oxide Electrolyser (rSOC) for resilient energy systems
815;heat;0,037803451;6;Reversible Solid Oxide Electrolyser (rSOC) for resilient energy systems
815;oxide;0,035693794;7;Reversible Solid Oxide Electrolyser (rSOC) for resilient energy systems
815;power;0,035034901;8;Reversible Solid Oxide Electrolyser (rSOC) for resilient energy systems
815;energy;0,034898514;9;Reversible Solid Oxide Electrolyser (rSOC) for resilient energy systems
815;techno;0,034512338;10;Reversible Solid Oxide Electrolyser (rSOC) for resilient energy systems
816;fusion;0,039571966;1;RIA
816;farming;0,026979288;2;RIA
816;power;0,021658507;3;RIA
816;cyber;0,020345889;4;RIA
816;fail;0,020201279;5;RIA
816;wave;0,019653301;6;RIA
816;systems;0,016203869;7;RIA
816;automated;0,016169384;8;RIA
816;demonstrators;0,015812875;9;RIA
816;semiconductors;0,014238734;10;RIA
817;vehicles;0,095649343;1;Road infrastructure to support the transition to automation and the coexistence of conventional and automated vehicles on the same network
817;road;0,084871734;2;Road infrastructure to support the transition to automation and the coexistence of conventional and automated vehicles on the same network
817;traffic;0,068038419;3;Road infrastructure to support the transition to automation and the coexistence of conventional and automated vehicles on the same network
817;automated;0,054094682;4;Road infrastructure to support the transition to automation and the coexistence of conventional and automated vehicles on the same network
817;infrastructure;0,052137175;5;Road infrastructure to support the transition to automation and the coexistence of conventional and automated vehicles on the same network
817;conventional;0,040999805;6;Road infrastructure to support the transition to automation and the coexistence of conventional and automated vehicles on the same network
817;ready;0,030861717;7;Road infrastructure to support the transition to automation and the coexistence of conventional and automated vehicles on the same network
817;transport;0,024540944;8;Road infrastructure to support the transition to automation and the coexistence of conventional and automated vehicles on the same network
817;roads;0,023258936;9;Road infrastructure to support the transition to automation and the coexistence of conventional and automated vehicles on the same network
817;safety;0,022307639;10;Road infrastructure to support the transition to automation and the coexistence of conventional and automated vehicles on the same network
818;business;0,041167859;1;Roadmap, new business models, awareness raising, support and incentives for the roll-out of ITS
818;deployment;0,038199492;2;Roadmap, new business models, awareness raising, support and incentives for the roll-out of ITS
818;context;0,030653122;3;Roadmap, new business models, awareness raising, support and incentives for the roll-out of ITS
818;diffusion;0,029930267;4;Roadmap, new business models, awareness raising, support and incentives for the roll-out of ITS
818;collaborative;0,028128959;5;Roadmap, new business models, awareness raising, support and incentives for the roll-out of ITS
818;economics;0,027519364;6;Roadmap, new business models, awareness raising, support and incentives for the roll-out of ITS
818;value;0,02741675;7;Roadmap, new business models, awareness raising, support and incentives for the roll-out of ITS
818;network;0,023902187;8;Roadmap, new business models, awareness raising, support and incentives for the roll-out of ITS
818;networks;0,021908212;9;Roadmap, new business models, awareness raising, support and incentives for the roll-out of ITS
818;method;0,020888618;10;Roadmap, new business models, awareness raising, support and incentives for the roll-out of ITS
819;robot;0,049983386;1;Robotics
819;manipulation;0,04121336;2;Robotics
819;robotic;0,028292896;3;Robotics
819;robots;0,023436835;4;Robotics
819;aerial;0,018990943;5;Robotics
819;tasks;0,016664065;6;Robotics
819;assembly;0,015414109;7;Robotics
819;arm;0,014330304;8;Robotics
819;robotics;0,012791881;9;Robotics
819;human;0,012174;10;Robotics
82;insulation;0,124338249;1;Assessment of Partial Discharge and breakdown behaviour of electric insulation materials for very high voltage gradients
82;drives;0,065282702;2;Assessment of Partial Discharge and breakdown behaviour of electric insulation materials for very high voltage gradients
82;voltage;0,061607116;3;Assessment of Partial Discharge and breakdown behaviour of electric insulation materials for very high voltage gradients
82;switching;0,060533952;4;Assessment of Partial Discharge and breakdown behaviour of electric insulation materials for very high voltage gradients
82;power;0,054164386;5;Assessment of Partial Discharge and breakdown behaviour of electric insulation materials for very high voltage gradients
82;devices;0,049842276;6;Assessment of Partial Discharge and breakdown behaviour of electric insulation materials for very high voltage gradients
82;higher;0,048380292;7;Assessment of Partial Discharge and breakdown behaviour of electric insulation materials for very high voltage gradients
82;density;0,047008041;8;Assessment of Partial Discharge and breakdown behaviour of electric insulation materials for very high voltage gradients
82;electrical;0,038209685;9;Assessment of Partial Discharge and breakdown behaviour of electric insulation materials for very high voltage gradients
82;semiconductors;0,032641351;10;Assessment of Partial Discharge and breakdown behaviour of electric insulation materials for very high voltage gradients
820;robot;0,059569241;1;Robotics Advances for Precision Farming
820;farms;0,045978981;2;Robotics Advances for Precision Farming
820;farming;0,042275345;3;Robotics Advances for Precision Farming
820;plant;0,037138931;4;Robotics Advances for Precision Farming
820;crop;0,03339407;5;Robotics Advances for Precision Farming
820;robotics;0,03339407;6;Robotics Advances for Precision Farming
820;drone;0,031568241;7;Robotics Advances for Precision Farming
820;crops;0,025529675;8;Robotics Advances for Precision Farming
820;monitoring;0,025107674;9;Robotics Advances for Precision Farming
820;farmers;0,024890138;10;Robotics Advances for Precision Farming
821;robotics;0,096712423;1;Robotics Competition, coordination and support
821;pillar;0,052530227;2;Robotics Competition, coordination and support
821;smart;0,032133433;3;Robotics Competition, coordination and support
821;debate;0,026803729;4;Robotics Competition, coordination and support
821;cities;0,026194391;5;Robotics Competition, coordination and support
821;csa;0,025763674;6;Robotics Competition, coordination and support
821;robots;0,022500711;7;Robotics Competition, coordination and support
821;synergy;0,022500711;8;Robotics Competition, coordination and support
821;robot;0,021907076;9;Robotics Competition, coordination and support
821;pillars;0,020848045;10;Robotics Competition, coordination and support
822;instrumentation;0,149950159;1;Rotor’s Flight Test Instrumentation on demonstrator Fast Rotorcraft Project
822;rotor;0,141078327;2;Rotor’s Flight Test Instrumentation on demonstrator Fast Rotorcraft Project
822;helicopter;0,115066517;3;Rotor’s Flight Test Instrumentation on demonstrator Fast Rotorcraft Project
822;rotorcraft;0,076711011;4;Rotor’s Flight Test Instrumentation on demonstrator Fast Rotorcraft Project
822;lateral;0,072635758;5;Rotor’s Flight Test Instrumentation on demonstrator Fast Rotorcraft Project
822;legacy;0,061605394;6;Rotor’s Flight Test Instrumentation on demonstrator Fast Rotorcraft Project
